2024-01-19 09:26:36,323 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-sec-dispatcher-2.0.jar
2024-01-19 09:26:36,323 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-utils-3.5.1.jar
2024-01-19 09:26:36,323 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-file-3.5.3.jar
2024-01-19 09:26:36,323 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-3.5.3.jar
2024-01-19 09:26:36,323 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-shared-3.5.3.jar
2024-01-19 09:26:36,323 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-provider-api-3.5.3.jar
2024-01-19 09:26:36,324 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.3.jre [877])
2024-01-19 09:26:36,325 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\com.google.guava_32.1.3.jre.jar
2024-01-19 09:26:36,325 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.11 [1363])
2024-01-19 09:26:36,325 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\slf4j.api_2.0.11.jar
2024-01-19 09:26:36,325 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [17])
2024-01-19 09:26:36,326 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2024-01-19 09:26:36,326 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20230504-0748 [884])
2024-01-19 09:26:36,326 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\javax.annotation_1.3.5.v20230504-0748.jar
2024-01-19 09:26:36,326 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [904])
2024-01-19 09:26:36,327 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.apache.commons.cli_1.6.0.jar
2024-01-19 09:26:36,327 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [515])
